Household_ID,Total_HH_Income,HH_Weight
50140,35886,3158.53
30564,52392,2611.83
39975,34010,2549
21690,35003,3946.82
13967,151366,2861.25
79138,63660,2807.57
73438,76794,3708.9
79882,134200,3179.55
3171,56982,401.8
1169,135372,949.57
21739,70249,1261.76
15824,66110,3495.34
24251,60000,2530.23
20986,115102,3316.87
46561,143001,2727.53
28138,105220,656.59
4718,21011,2316.42
44316,54240,2289.51
72976,14000,2234.71
20848,330215,4445.75
44351,13080,4436.59
72453,48000,585.15
7881,50001,2885.15
18392,56970,4001.39
19154,317092,2054.44
64962,52000,2683.58
24938,111003,1271.54
54816,25004,1052.73
52121,152000,1145.28
53126,93120,1463.15
19186,68500,5897.46
66175,82005,588.93
51950,68204,1660.78
18008,355210,2349.14
59286,68620,2072.81
15076,170008,7024.99
57033,9528,1563.05
52519,350057,1175.34
45953,56524,3391.57
41741,73026,1419.59
43643,148002,2301.28
19634,15000,2961.62
25197,119002,2540.68
16719,105036,1418.53
4155,320166,1500.33
19784,52130,4078.9
13225,306510,4376.24
50709,64020,2055.49
4776,206435,1829.05
25026,57600,1419.3
29301,214520,845.68
54776,17000,1627.95
87980,144854,711.05
75252,177501,1696.86
78188,298722,3668.39
41610,19200,1465.93
70527,138612,1534.07
52125,24310,779.13
71234,88720,654.34
26028,136905,2383.51
75033,37021,913.95
19378,252209,2861.19
60958,15000,2335.2
75052,183175,1462.02
27841,96576,279.48
56392,70001,1149.5
24838,52904,1058.36
21165,151514,2526.05
63494,7000,5932.69
72765,58000,751.28
42705,100004,2181.75
82025,70001,2223.44
16067,96729,3495.82
6583,107059,1603.79
81761,53364,1971.24
6819,25114,1524.1
45348,151229,5468.3
21524,3600,2781.52
86401,105101,1852.57
70050,44100,174.24
52160,181269,1857.99
85768,359339,3475.92
2592,13782,468.21
42668,138018,3472.25
83352,124093,2263.63
59312,64100,911.32
19552,241422,1869.77
69996,105421,210.32
83835,42000,2552.45
27506,271137,205.46
71794,81028,428.29
32590,85293,3052.74
43761,223754,2565.92
71256,9500,629.3
22931,148959,4206.56
24902,120358,1211.34
75985,174331,1167.81
54753,211314,1564
35859,12082,3615.68
14943,91602,3508.61
12239,198741,4091.56
40611,168745,4867.51
49623,20000,2418.89
76745,57429,909.29
1362,102182,863.87
62753,69000,2327.34
21246,102868,5004.79
14419,43100,1920.32
50696,11500,2193.13
88610,191013,461.94
30363,211025,2317.52
43935,33500,2815.21
65485,1e+05,2281.39
74467,23181,2196.23
43117,164819,2943.45
85024,67952,4175.8
73371,137006,4594.47
21846,266007,1988.66
78723,204501,1115.32
38929,60209,1894.24
6322,115683,3895.91
89073,262580,518.84
81844,15000,1906
21896,82406,2136.33
84630,21239,3644.71
83363,68451,2782.1
10732,19452,2285.67
1965,120204,307.56
54239,194600,1291.86
77988,55811,2091.83
10844,86000,3642.99
51986,75012,1600.29
57140,112725,1291.77
34071,96188,204.06
24431,106106,2017.09
39758,291000,3021.07
74656,83096,1712.43
58684,104011,1003.87
20133,278420,4420.67
84890,160527,2777.27
86733,181946,4534.24
42503,97248,1900.46
52251,145000,2168.28
87362,107332,322.82
1951,100302,536.84
70856,121301,2285.3
16848,56590,2453.67
36627,24039,3985.62
36850,256910,4207.9
34116,176051,169.86
77595,262525,3814.61
7260,131339,4192.18
5257,236166,583.02
5243,23000,532.08
54510,73114,997.11
3884,80025,3098.38
80882,32001,2779.6
13879,83900,4967.59
42009,32517,2151.67
73218,106682,2362.19
33475,34827,412.24
8286,70000,2403.35
69760,87014,128.31
73524,50027,4417.8
64539,123004,3726.33
75114,40920,966.11
24954,81000,2032.34
79365,43434,1980.1
18668,101801,1885.45
77679,81264,1789.3
55955,192005,1214.08
58149,160611,1725.1
20968,17880,3290.78
23490,14822,3175.01
73269,380047,2070.61
11448,253021,2518.99
58046,191748,1363.5
29033,75720,1416.88
66333,81398,680.79
65355,100004,2622.48
7421,26484,4906.71
11437,160386,2456.24
24650,156058,1433.18
61511,114697,1858.4
22622,119115,2068.63
47463,256194,2762.95
70877,676904,1966.62
2260,75290,523.89
11371,144401,3716.42
56201,49668,1515.24
65847,113444,532.74
20542,90000,2029.26
75644,279054,1207.55
4847,123001,1492.52
4171,119068,2625.17
70563,178000,3342.32
13161,20402,3321.52
24985,76613,1413.4
58474,12264,1516.9
15066,119002,2924.6
82835,1e+05,3294.55
61915,75000,2346.43
37289,505,641.65
85254,30015,3538.59
84897,181002,2775.25
54365,3456,1149.42
7891,0,3705.49
53553,101022,805.25
67166,71845,487.91
34012,206586,333.79
37990,32980,744.17
22654,273755,2478.63
62171,66964,2484.76
9,123814,979.53
51520,104028,1389.42
222,109801,903.67
35452,16140,3537.47
25867,26188,3408.19
73229,71600,4335.23
14703,71318,1856.85
29070,127730,926.08
21219,69150,3077.03
65407,46884,2683.41
16966,29977,3918.81
25713,111608,1981.32
28212,77172,838.75
85210,166201,2442.35
37782,41302,496.84
86763,41000,1835.78
64331,275302,2271.46
57052,72000,800.89
37208,84000,532.96
40114,32733,3697
73798,213274,2235.66
24402,225000,3662.49
68974,52551,461.93
54369,179974,1579.98
70687,290026,1437.18
42830,112210,6557.97
67561,64289,831.02
78360,60000,2718.47
70973,85303,1589.45
76806,178397,1766.59
22288,111250,3849.76
76313,181272,1125.51
81706,228250,1983.55
57553,138711,848.48
47219,44402,2423.95
36515,145801,3504.28
11876,429325,3076.68
82115,0,3952.91
2105,212514,227.85
70159,145369,1463.4
2656,169400,319.53
59166,63419,1227.66
86638,119656,2627
85038,240825,5252.63
82282,10869,3858.64
52040,63252,1664.45
4321,195756,1392.36
10203,23664,2909.48
88547,147107,439.43
22293,65140,1982.61
25715,23780,3486.43
41265,102600,2050.46
3690,245758,1795.66
54293,25782,685.67
44372,39500,4944.17
35976,0,5401.64
26670,397402,214.39
25128,209054,971.86
47349,97050,2033.63
26532,40000,456.49
50192,206011,1588.38
55025,130002,1295.79
65087,1357959,4378.3
61782,93703,2373.85
17936,56158,2946.5
14167,220002,2480.63
77785,245155,1553.96
23378,54164,3121.64
84269,60004,2660.39
9058,102960,4701.74
52047,81864,1252.93
67484,71002,413.53
42721,14172,2587.43
40651,127151,2371.74
84061,156780,2372.94
82904,80368,2493.17
29776,122001,853.61
73557,250022,2947.7
24550,74766,2284.56
23274,168011,2229.03
39895,62603,3264.95
2342,288107,507.33
78932,448863,1445.93
58445,42818,891.32
57680,102903,1443.73
80491,161551,1846.08
14842,66020,3926.55
30776,149999,1435.83
50415,338000,1473.32
81126,310933,3548.21
88878,75002,626.41
41555,107053,3281.87
48689,167000,2167.32
44963,51696,6760.03
55873,72085,1463.45
6681,75000,2032.52
16505,10000,2767.19
81990,635298,2467.49
52701,35012,2031.85
79005,38995,2711.93
62963,46400,2302.25
78172,66520,2467.79
55781,132647,924.83
30598,83007,981.93
81965,82104,1906.06
33560,157313,227.59
70194,63328,3663.68
60582,37001,2683.12
5890,159312,684.22
17520,128102,6139.2
50751,80000,2559.57
6532,131955,3719.71
63565,35472,4213.29
64446,160021,2123.21
79869,32600,2706.11
13142,103002,1708.85
58894,93602,956.21
75801,51660,1025.42
32569,90000,3327.73
6118,297195,3695.6
31751,100783,393.76
29357,202003,1171.63
63649,110600,2594.25
80351,88056,2014.92
20422,45800,2111.41
54313,18660,1246.93
46973,170120,4491.12
41085,5537,1253.17
26078,51132,2897.87
15733,28000,4152.56
39750,3600,3666.08
32599,60000,3072.08
14620,15563,3033.85
51823,91429,952.44
29684,127892,1754.24
25399,48592,3948.57
45009,97020,2685.7
85966,50784,3750.78
63872,41000,2461.3
49417,67413,3063.18
40254,137204,2180.34
33141,79224,2336.38
46807,50000,4781.23
52387,22477,1791.28
87717,103147,270.07
7914,279618,4798.89
26881,17281,423.81
5005,192000,2745.45
35773,118215,2856.34
49158,7105,1496.85
61154,83772,4888.52
17390,88182,1846.09
54731,41995,1006.43
53405,89002,924.59
29878,611056,910.8
22624,154150,4027.35
75170,70020,860.76
30461,143532,1237.78
20433,93010,2930.39
18113,91356,1895.95
70059,55030,1575.53
19298,22105,2234.47
43178,48240,5361.74
52943,78000,1091.9
18080,62133,3780.21
19091,36000,1823.21
89081,139085,493.04
85208,188102,2238.02
63152,1576,2043.77
76682,13200,1178.12
80405,156003,1693.71
82931,361729,4337.76
81703,43000,2044.66
85788,70805,1948.21
77696,292820,2412.31
75724,124000,948.68
81838,87442,1985.98
63399,149316,2329.18
9638,431495,4496.77
30623,37900,767.12
79004,122799,2163.21
78034,129601,2569.13
53251,90924,947.67
76307,88701,1124.93
48849,80000,1612.54
9155,70200,2171.17
60797,103606,3534.75
74434,133562,2697.53
5264,45678,535.15
62876,244227,2402.27
62294,257151,2583.09
16780,28258,2468.81
7562,52442,2099.39
60034,14372,1718.2
28278,88000,347.97
52397,96551,1824.75
63767,92020,3477.63
23658,94100,3067.09
19248,253714,3133.2
4447,152401,2064.12
86666,215100,4586.81
54732,132430,1016.36
16916,211317,2407.31
24743,30000,2456.37
19268,1,2112.95
45483,38526,4985.57
37323,70010,504.56
14114,141821,5270.98
63957,220563,2563.84
57697,131836,1746.05
18112,103000,3757.75
72372,61560,597.41
60899,31234,2776.69
44431,3e+05,1938.01
74834,140100,942.46
7263,38710,4443.58
69716,113861,234.92
86744,18172,1800.1
72913,73001,541.49
47866,130000,2738.1
84555,346482,3028.24
53754,7532,710.45
58496,49000,1045.23
6690,87000,3159.62
4965,28800,2926.74
48347,16176,2143.86
8002,7800,3764.07
13558,0,3440.72
60818,221576,2966.53
14080,90884,2399.85
64681,14400,3556.03
6066,78617,3348.78
35690,47000,2174.77
40769,106096,4597.91
57643,18000,1061.4
4474,87310,4261.78
39264,58405,2170.12
77254,119315,2467.74
1460,226966,535.53
84555,346482,2391.42
27153,222402,380.61
62287,49948,2557.32
49058,80100,2894.31
67362,22052,623.96
63114,117,2292.24
84570,14748,2486.75
554,141424,1416.49
12670,50001,2225.82
85232,68008,4086.45
15759,64053,4424.06
69525,98501,171.01
81298,105000,1964.65
35890,826507,1917.73
28467,183600,506.84
47759,70888,3987.93
36535,184131,1845.24
24856,132668,1014.47
81142,223076,1870.86
33639,1121853,218.62
76411,139506,1042.93
54042,93554,1361.47
76806,178397,1400.84
9741,249249,2754.25
74611,120000,1436.98
14415,118000,3632.67
32817,15340,2005.36
75275,216094,803.07
10086,349068,3644.22
53489,116068,1028.5
43163,55843,2480.25
85116,193746,1922.95
68844,71800,257.89
73959,383524,1495.64
74605,47361,998.49
39906,159107,5963.9
54714,120038,583.14
41805,547100,3386.64
85517,326720,2189.17
64909,65731,2306.58
88050,81150,798.06
87935,108052,663.36
29021,233100,1648.7
75158,20010,1019.65
11060,142402,5141.37
5260,53302,777.32
60774,152405,2619.73
53974,92550,1962.29
44367,30798,2617.03
47344,29000,2228.19
84856,185030,2656.84
79227,180842,1698.87
71852,504015,805.06
38539,133541,730.07
68516,258341,535.27
16418,47400,3759
56810,24492,1105.9
6747,112673,2088.87
25405,84352,3325.99
52163,100013,1564.59
82452,91000,1623.13
83201,85000,1853.21
89185,225000,689.42
56900,30000,1719.12
52730,186800,1030.35
57363,171001,1062.16
73050,29424,1850.08
21524,3600,3762.27
53193,24000,1094.52
11454,100908,2175.52
75191,76746,1560.31
38152,25409,740.06
56747,196818,1086.18
35002,146702,572.03
47825,108636,4247.71
48062,45584,2321.11
52940,190670,1119.66
51538,62000,1435.24
67032,96000,616.48
19647,55600,1978.59
52839,91035,1854.05
1472,146000,917.15
8806,85000,3248.55
15102,49000,4565.21
89092,92035,518.55
63800,122393,3640.08
61499,109561,1861.32
29137,83900,901.08
79865,9552,2311.81
79200,153350,1348.36
68087,210942,1083.8
3942,67719,4064.9
31500,488636,463.66
81819,40000,1687.12
84322,120604,2431.79
42804,42000,1642.78
39461,44010,3247.88
13041,123982,3892.18
36681,105407,3337.51
38088,37005,287.19
58499,46031,1000.44
10819,426034,4689.83
80932,89744,1782.29
30544,603589,964.3
74860,90182,1769.68
56417,64220,850.62
20768,199000,4160.43
36436,1725234,4573.48
15631,230142,4653.73
54965,77003,837.03
33879,40604,420.4
61130,200211,4626.16
7440,90014,3675.18
80123,26000,3056.67
56711,39604,1537.62
76438,131000,1438.19
83136,24020,4090.87
47782,23645,4317.96
23505,32537,2329.63
81251,118904,2104.61
32065,49008,592.8
63217,133858,4591.9
78112,186100,2241.33
43749,92906,2580
59983,70000,1357.53
37448,27114,532.18
82734,115010,2502.4
71631,38466,1366.87
64335,64000,4190.14
46996,32496,2109.91
72138,53200,695.7
87460,250660,367.87
19818,65931,2187.93
32125,173599,3894.6
11205,295592,2451.98
33975,96860,356.67
5105,169196,613.98
42010,81620,2463.16
37811,44001,467.22
74359,4524,2630.44
9997,178206,2460.53
11524,988223,5033.99
36452,1155751,2818.38
32839,187057,2817.1
62180,90000,3309.54
40710,90000,6111.5
40471,149001,4052.8
88727,132806,408.64
28031,21431,669.32
49241,48591,2277.68
52215,24442,1087.4
15232,104924,3989.14
65425,121231,2192.4
39792,83000,2320.53
53542,25458,858.04
568,92102,1522.96
82020,240600,2562.35
26309,40750,3318.76
77239,58504,2759.88
21411,34255,2779.99
10127,90521,3621.77
49294,31500,2800.8
20163,96608,4259.46
83755,96000,2142.56
6524,125154,1781.9
52195,55000,919.85
42588,83000,3539.84
47682,32155,3559.59
70153,90083,1940.06
74946,126533,1219.26
23701,24854,3092.06
84609,50000,2575.17
70049,119350,169.95
49653,129300,2991.26
84197,120042,3650.4
71585,112000,613.7
39746,251022,2774.13
88767,505504,637.35
7075,115000,2438.08
22068,78030,1988.47
34970,153680,223.81
54171,66057,1182.02
78723,204501,1291.11
28645,38000,276.67
62700,20001,5884.94
80475,9744,4253.41
47543,34680,3740.83
13168,252263,4672.36
22591,109102,2070.43
47056,44004,2905.25
28268,25152,666.11
20154,12600,2180.24
20321,16852,3767.98
36350,24780,3621.19
85348,401584,2435.45
58239,28628,936.32
48995,85000,3261.36
30507,126030,1155.04
42757,40001,2983.37
74017,125820,4489.09
53265,130100,1009.39
903,132855,527.07
24351,70059,2927.17
35525,97000,4020.34
57691,161505,887.12
8490,381002,2935.96
50435,9480,2099.26
25474,30000,2263.6
4912,222010,2984.65
35773,118215,2631.14
87832,155041,320.97
72298,183807,688.35
87584,113414,260.13
66808,216100,644.08
73369,67000,2194.72
72728,110614,473.86
50735,63125,3832.04
47522,138019,3921.02
83063,35000,2484.23
38170,85600,949.74
52920,142425,1088.53
33375,231750,385.9
69257,105131,334.52
29750,233405,855.52
58981,140160,993.64
57095,107867,1490.68
83547,155001,7255.33
89066,70080,676.01
59872,36216,1985.97
30915,144052,1235.81
48013,40875,2163.41
29466,21514,1203.51
21149,86608,3063.57
68369,130103,362.81
88967,113595,542.71
50266,52900,3447.54
87204,11500,295.38
1832,156007,370.25
39592,255417,2039.23
30399,130002,1677.26
79410,93250,1448.86
50197,106631,4299.88
40446,150001,3814.64
37293,25000,339.58
54858,50200,1034.6
48332,19777,3627.53
57845,7996,1500.03
51403,114951,2370.66
44416,1,3424.99
64298,156910,8043.69
52532,93001,1056.19
22464,113733,2647.7
71061,125027,2513.22
78136,85594,1808.82
86636,138212,2711.79
14235,42000,3774.55
49554,308276,4305.65
57375,41170,1544.24
73782,275650,2706.06
5667,96513,414.19
51273,80108,1840.93
40913,22002,1151.17
2545,124089,344.49
26233,83537,3775.05
63379,194504,3155.47
19583,60301,2309.47
73478,53901,2056.56
83062,457001,2918.72
1514,170525,709.1
69290,34001,507.33
22674,95589,2200.25
53621,312628,963.84
17947,35002,2196.21
20831,45003,4090.42
52755,128160,954.83
88577,206145,489.37
28609,100024,392.78
18088,40000,1765.48
1876,32839,1079.6
14680,64688,5103.1
80654,50000,5463.82
33315,69010,204.13
75335,231512,847.66
19520,57760,1985.78
38035,32186,917.69
64847,49000,2410.51
38565,9408,667.25
12880,74310,2319.71
74539,51502,893.38
1132,130414,426.51
19619,119912,4349.48
85877,293301,3431.16
53698,47930,1323.02
45504,58000,2265.57
36029,550500,2674.6
40308,0,3210.71
59129,137500,1052.38
13555,120811,5292.85
51015,259850,1854.04
32004,85696,372.74
49930,139000,2229.21
55293,62009,1465.81
4545,16230,1353.99
16174,135169,2444.33
13260,188477,5426.77
67379,31761,388.89
32274,202159,3353.65
45424,28376,3798.04
9157,36682,2444.85
13208,240135,3493.87
32266,88523,6485.92
63377,121507,2960.47
56935,175384,1377.25
33662,240,243.06
76231,218582,2073.02
27475,62502,338.15
9144,32000,2403.45
6822,303813,2524.37
55991,68400,1004.71
45981,32003,2251.33
12657,64000,4850.73
68633,157375,382.71
63801,116023,3637.69
74768,102175,1914.55
83754,74256,2387.42
71581,29704,972.97
1371,13740,939.52
84546,67000,1798.75
67633,20681,925.57
78665,0,2159.3
67336,149443,280.39
5010,80000,1018.82
16180,239474,6978.22
5647,65157,1262.48
82393,173200,2272.36
12817,70000,3606.81
73216,150800,4293.91
21896,82406,2161.13
73615,168066,4541.89
50654,112665,2485.98
6155,135040,1581.21
81251,118904,2104.61
72276,202545,571.12
50741,95500,4604.96
46274,153280,2239.48
44452,30000,1828.85
54688,125000,856.89
15681,55544,3495.6
69053,38000,469.28
45829,51033,2310.91
13325,14940,3665.37
86981,83000,375.12
37739,118001,442.23
33523,38071,279.97
75302,33000,1576.11
24838,52904,1249.7
39379,172220,2173.04
42603,25000,1991.51
35070,654891,405.9
80250,8500,2146.91
37290,92709,918.07
19626,325200,1969.36
65334,32250,2621.18
52415,20800,1237.15
52986,133212,1086.32
52932,129016,1051.52
48685,56880,2527.93
23194,82888,2497.01
89170,244135,536.59
61428,58540,3321.36
25410,35000,1689.72
50133,50030,1908.57
66279,92443,400.08
47673,136991,2545.73
51137,87001,2724.29
27186,50000,445.31
14725,25564,3140.34
6416,75000,2261.35
19179,256089,2908.23
77178,245542,1919.9
19898,51180,1985.63
10537,24586,3288.5
17160,47000,2404.99
30130,108320,1317.79
30360,21200,2144.24
13377,176051,2662.82
18740,40010,4623.71
30724,202770,1242.35
57105,16611,1245.81
18140,98201,2982.16
59369,87515,1557.52
86854,15823,554.05
40287,34250,1711.71
56524,0,1188.8
77236,97966,1661.7
27436,50523,439.93
